Date,Farm,MilkingAmount,MilkingTime,MilkingMaxAmount
2020-06-17,Ромашка,65273.6,1915333,22294.75
2020-06-17,Магнолия,36599.59,1165051,0.0
2020-06-17,Клевер,0.0,0,0.0
2020-06-17,Вереск,46295.83,1245717,18508.24
2020-06-18,Вереск,31528.57,797583,12179.33
2020-06-18,Клевер,0.0,0,0.0
2020-06-18,Магнолия,39040.34,1186383,0.0
2020-06-18,Ромашка,47163.6,1368086,16274.17
2020-06-18,Сирень,44573.46,1170708,0.0
2020-06-19,Вереск,36554.69,949253,14967.16
2020-06-19,Клевер,0.0,0,0.0
2020-06-19,Магнолия,37948.32,1199442,0.0
2020-06-19,Ромашка,65718.9,1795202,24769.97
2020-06-19,Сирень,41030.04,1107612,0.0
2020-06-20,Сирень,42462.83,1131990,0.0
2020-06-20,Ромашка,59475.9,1633180,22187.41
2020-06-20,Магнолия,39660.16,1236811,0.0
2020-06-20,Клевер,0.0,0,0.0
2020-06-20,Вереск,44102.86,1199034,18184.49
2020-06-21,Вереск,31407.1,784281,12055.58
2020-06-21,Клевер,0.0,0,0.0
2020-06-21,Магнолия,39445.9,1235758,0.0
2020-06-21,Ромашка,74348.1,2165092,26454.69
2020-06-21,Сирень,46320.19,1226543,0.0
2020-06-22,Вереск,44444.68,1222213,18242.13
2020-06-22,Клевер,0.0,0,0.0
2020-06-22,Магнолия,38965.92,1202522,0.0
2020-06-22,Ромашка,52352.2,1474637,16201.95
2020-06-22,Сирень,45230.21,1237419,0.0
2020-06-23,Сирень,45920.08,1259025,0.0
2020-06-23,Ромашка,65297.3,1890358,23597.41
2020-06-23,Клевер,0.0,0,0.0
2020-06-23,Вереск,31034.1,808486,12289.44
2020-06-23,Магнолия,17431.0,543937,0.0
2020-06-24,Вереск,45578.45,1227144,18102.46
2020-06-24,Клевер,0.0,0,0.0
2020-06-24,Ромашка,70870.0,1901094,23927.98
2020-06-24,Сирень,42702.67,1179271,0.0
2020-06-25,Вереск,42115.89,1126704,17773.11
2020-06-25,Клевер,0.0,0,0.0
2020-06-25,Ромашка,65984.2,1890625,23714.01
2020-06-25,Сирень,43477.93,1168481,0.0
2020-06-26,Сирень,48110.0,1303162,0.0
2020-06-26,Ромашка,69639.4,1911620,23979.54
2020-06-26,Клевер,0.0,0,0.0
2020-06-26,Вереск,44411.45,1118177,18535.98
2020-06-27,Вереск,44287.01,1107196,17925.62
2020-06-27,Клевер,0.0,0,0.0
2020-06-27,Ромашка,67076.4,1835371,23954.45
2020-06-27,Сирень,45712.15,1264452,0.0
2020-06-28,Вереск,45053.21,1166620,18319.78
2020-06-28,Клевер,0.0,0,0.0
2020-06-28,Ромашка,71172.3,1919847,24315.85
2020-06-28,Сирень,45563.49,1243489,0.0
2020-06-29,Ромашка,72981.4,1856899,24551.67
2020-06-29,Сирень,48664.72,1315101,0.0
2020-06-29,Вереск,46390.33,1263265,19146.03
2020-06-29,Клевер,0.0,0,0.0
2020-06-30,Ромашка,71850.6,1805892,23814.48
2020-06-30,Сирень,47544.59,1287715,0.0
2020-06-30,Вереск,32417.3,827899,12393.48
2020-06-30,Клевер,0.0,0,0.0
2020-07-01,Сирень,46100.37,1289514,0.0
2020-07-01,Клевер,0.0,0,0.0
2020-07-01,Ромашка,74450.0,1949471,23980.23
2020-07-02,Вереск,30630.03,815843,12052.03
2020-07-02,Клевер,0.0,0,0.0
2020-07-02,Ромашка,74542.4,1902673,24456.38
2020-07-02,Сирень,45573.23,1272892,0.0
2020-07-03,Вереск,53433.67,1345020,18349.99
2020-07-03,Клевер,0.0,0,0.0
2020-07-03,Ромашка,76984.2,1931382,23356.37
2020-07-03,Сирень,46743.18,1283636,0.0
2020-07-04,Вереск,36284.37,924057,13123.94
2020-07-04,Клевер,0.0,0,0.0
2020-07-04,Ромашка,59516.7,1618832,20754.48
2020-07-04,Сирень,42847.08,1178945,0.0
2020-07-05,Сирень,42228.99,1197853,0.0
2020-07-05,Ромашка,67738.9,1815869,24398.45
2020-07-05,Клевер,0.0,0,0.0
2020-07-05,Вереск,44103.7,1082999,16334.99
2020-07-06,Вереск,44636.66,1194960,19260.88
2020-07-06,Клевер,0.0,0,0.0
2020-07-06,Ромашка,70039.8,1862227,24268.24
2020-07-06,Сирень,42799.75,1210757,0.0
2020-07-07,Вереск,41907.96,1095033,17221.99
2020-07-07,Клевер,0.0,0,0.0
2020-07-07,Магнолия,10297.81,280876,0.0
2020-07-07,Ромашка,69745.5,1887599,25293.36
2020-07-07,Сирень,42960.41,1200887,0.0
2020-07-08,Сирень,41196.72,1195507,0.0
2020-07-08,Ромашка,49184.3,1343899,15846.07
2020-07-08,Магнолия,37565.85,1142389,0.0
2020-07-08,Клевер,0.0,0,0.0
2020-07-08,Вереск,44863.94,1162656,18383.81
2020-07-09,Вереск,39005.62,1026653,15885.52
2020-07-09,Клевер,0.0,0,0.0
2020-07-09,Магнолия,40953.92,1227204,0.0
2020-07-09,Ромашка,59728.8,1709060,22239.13
2020-07-09,Сирень,41532.06,1222867,0.0
2020-07-10,Вереск,31307.86,850601,12721.78
2020-07-10,Клевер,0.0,0,0.0
2020-07-10,Магнолия,40902.06,1226996,0.0
2020-07-10,Ромашка,64738.3,1859269,23554.0
2020-07-10,Сирень,42208.63,1181613,0.0
2020-07-11,Сирень,44632.96,1247044,0.0
2020-07-11,Ромашка,67169.1,1913726,23432.16
2020-07-11,Клевер,0.0,0,0.0
2020-07-11,Вереск,47085.18,1312366,18804.78
2020-07-11,Магнолия,42571.66,1235122,0.0
2020-07-12,Вереск,32492.65,853768,12823.02
2020-07-12,Клевер,0.0,0,0.0
2020-07-12,Магнолия,1313.36,36191,0.0
2020-07-12,Ромашка,71371.8,2012347,24662.94
2020-07-12,Сирень,44981.69,1258814,0.0
2020-07-13,Ромашка,70343.1,1858453,25019.53
2020-07-13,Вереск,34538.89,872574,13015.8
2020-07-13,Клевер,0.0,0,0.0
2020-07-13,Сирень,44615.88,1257978,0.0
2020-07-14,Сирень,42655.56,1219764,0.0
2020-07-14,Ромашка,71545.2,1872536,23858.48
2020-07-14,Магнолия,13879.47,392673,0.0
2020-07-14,Клевер,0.0,0,0.0
2020-07-14,Вереск,48475.63,1283187,18701.5
2020-07-15,Вереск,45642.69,1230517,17886.75
2020-07-15,Клевер,0.0,0,0.0
2020-07-15,Магнолия,20422.61,575114,0.0
2020-07-15,Ромашка,55407.4,1488115,17209.05
2020-07-15,Сирень,43614.95,1227181,0.0
2020-07-16,Вереск,31734.11,822973,11994.85
2020-07-16,Клевер,0.0,0,0.0
2020-07-16,Магнолия,43272.74,1243567,0.0
2020-07-16,Ромашка,55295.4,1532381,18091.65
2020-07-16,Сирень,42054.07,1185424,0.0
2020-07-17,Сирень,32176.85,927471,0.0
2020-07-17,Ромашка,72441.1,1958533,26389.64
2020-07-17,Магнолия,42795.16,1225564,0.0
2020-07-17,Клевер,0.0,0,0.0
2020-07-17,Вереск,47012.15,1189431,17659.36
2020-07-18,Вереск,46876.65,1256228,18452.05
2020-07-18,Клевер,0.0,0,0.0
2020-07-18,Магнолия,34754.28,937975,0.0
2020-07-18,Ромашка,74583.2,1987212,26270.83
2020-07-18,Сирень,43179.24,1229524,0.0
2020-07-19,Вереск,48168.04,1274592,18773.27
2020-07-19,Клевер,0.0,0,0.0
2020-07-19,Магнолия,40041.77,1169529,0.0
2020-07-19,Ромашка,76001.0,2016727,27015.58
2020-07-19,Сирень,43984.9,1253715,0.0
2020-07-20,Сирень,44817.97,1252335,0.0
2020-07-20,Ромашка,77335.6,1988737,26623.99
2020-07-20,Клевер,0.0,0,0.0
2020-07-20,Вереск,33608.39,865359,12626.14
2020-07-20,Магнолия,27952.54,792248,0.0
2020-07-21,Вереск,46348.54,1257919,17516.83
2020-07-21,Клевер,0.0,0,0.0
2020-07-21,Магнолия,11706.24,320690,0.0
2020-07-21,Ромашка,56155.8,1426919,19247.22
2020-07-21,Сирень,42450.01,1222327,0.0
2020-07-22,Сирень,41275.64,1186383,0.0
2020-07-22,Вереск,45973.6,1293471,17329.34
2020-07-22,Клевер,0.0,0,0.0
2020-07-22,Магнолия,42231.53,1229405,0.0
2020-07-22,Ромашка,78922.5,2097479,27605.97
2020-07-23,Сирень,42210.6,1157185,0.0
2020-07-23,Ромашка,50503.0,1341771,16730.84
2020-07-23,Клевер,0.0,0,0.0
2020-07-23,Вереск,44962.21,1270872,17530.98
2020-07-23,Магнолия,41879.4,1233321,0.0
2020-07-24,Вереск,31320.75,880174,11661.27
2020-07-24,Клевер,0.0,0,0.0
2020-07-24,Магнолия,41443.52,1207141,0.0
2020-07-24,Ромашка,64667.5,1703678,22188.97
2020-07-24,Сирень,42919.47,1204723,0.0
2020-07-25,Ромашка,65529.5,1797290,24096.66
2020-07-25,Магнолия,41354.71,1212978,0.0
2020-07-25,Сирень,45177.27,1278068,0.0
2020-07-25,Вереск,44270.34,1216250,16312.66
2020-07-25,Клевер,0.0,0,0.0
2020-07-26,Магнолия,42509.29,1240752,0.0
2020-07-26,Ромашка,67928.2,1782606,23979.71
2020-07-26,Вереск,24159.49,651193,8994.16
2020-07-26,Клевер,0.0,0,0.0
2020-07-26,Сирень,38684.93,1077742,0.0
2020-07-27,Клевер,0.0,0,0.0
2020-07-27,Сирень,34752.99,1000522,0.0
2020-07-27,Ромашка,69286.5,1821056,24225.77
2020-07-27,Вереск,40232.5,1179115,15858.51
2020-07-27,Магнолия,34901.77,1028534,0.0
2020-07-28,Вереск,28072.11,753415,10558.08
2020-07-28,Клевер,0.0,0,0.0
2020-07-28,Ромашка,64906.1,1715209,23157.04
2020-07-28,Сирень,40963.61,1139947,0.0
2020-07-29,Вереск,42745.51,1194315,16241.82
2020-07-29,Клевер,0.0,0,0.0
2020-07-29,Магнолия,14047.62,387819,0.0
2020-07-29,Ромашка,70358.9,1774198,24538.07
2020-07-29,Сирень,39814.41,1085175,0.0
2020-07-30,Сирень,43180.49,1210981,0.0
2020-07-30,Магнолия,40127.88,1183481,0.0
2020-07-30,Ромашка,65822.9,1761358,23873.63
2020-07-30,Вереск,41581.78,1151846,16238.55
2020-07-30,Клевер,0.0,0,0.0
2020-07-31,Вереск,31542.45,787166,11874.63
2020-07-31,Клевер,0.0,0,0.0
2020-07-31,Магнолия,39156.95,1137647,0.0
2020-07-31,Ромашка,65864.9,1764001,22663.85
2020-07-31,Сирень,43404.39,1218900,0.0
2020-08-01,Вереск,41592.31,1136964,15932.2
2020-08-01,Клевер,0.0,0,0.0
2020-08-01,Магнолия,39436.03,1176167,0.0
2020-08-01,Ромашка,69679.2,1931046,22926.66
2020-08-01,Сирень,44366.66,1254111,0.0
2020-08-02,Сирень,43734.07,1266797,0.0
2020-08-02,Магнолия,38954.88,1144845,0.0
2020-08-02,Ромашка,71224.6,1901159,24664.12
2020-08-02,Вереск,26721.8,787857,10099.68
2020-08-02,Клевер,0.0,0,0.0
2020-08-03,Вереск,36854.83,1141155,13701.64
2020-08-03,Клевер,0.0,0,0.0
2020-08-03,Магнолия,39122.79,1181651,0.0
2020-08-03,Ромашка,47990.0,1282727,14855.0
2020-08-03,Сирень,42477.85,1187949,0.0
2020-08-04,Вереск,36976.41,1046792,14422.85
2020-08-04,Клевер,0.0,0,0.0
2020-08-04,Магнолия,38200.46,1138031,0.0
2020-08-04,Ромашка,67342.4,1800813,22628.05
2020-08-04,Сирень,45191.74,1262788,0.0
2020-08-05,Магнолия,39723.06,1172291,0.0
2020-08-05,Сирень,46136.54,1279957,0.0
2020-08-05,Ромашка,56144.3,1353118,17320.04
2020-08-05,Клевер,0.0,0,0.0
2020-08-05,Вереск,27346.48,782806,10913.99
2020-08-06,Вереск,23429.54,660318,9341.6
2020-08-06,Клевер,0.0,0,0.0
2020-08-06,Магнолия,39503.71,1169544,0.0
2020-08-06,Ромашка,72895.1,1908137,23089.3
2020-08-06,Сирень,41615.89,1138824,0.0
2020-08-07,Вереск,45965.76,1217488,18309.47
2020-08-07,Клевер,0.0,0,0.0
2020-08-07,Магнолия,38298.52,1157784,0.0
2020-08-07,Ромашка,71825.8,1795815,23207.25
2020-08-07,Сирень,43066.4,1182511,0.0
2020-08-08,Сирень,40949.87,1171394,0.0
2020-08-08,Магнолия,18471.59,540275,0.0
2020-08-08,Ромашка,72526.0,1836707,23752.87
2020-08-08,Клевер,0.0,0,0.0
2020-08-08,Вереск,45592.92,1222770,18626.64
2020-08-09,Вереск,31187.44,844191,12324.49
2020-08-09,Клевер,0.0,0,0.0
2020-08-09,Ромашка,74868.6,1860897,24131.71
2020-08-09,Сирень,41422.38,1164612,0.0
2020-08-10,Вереск,43297.94,1200843,17476.29
2020-08-10,Клевер,0.0,0,0.0
2020-08-10,Ромашка,78339.4,1857096,23868.35
2020-08-10,Сирень,42382.89,1201112,0.0
2020-08-11,Ромашка,73307.4,1888470,23083.77
2020-08-11,Сирень,43599.68,1240524,0.0
2020-08-11,Вереск,45609.09,1276795,18076.85
2020-08-11,Клевер,0.0,0,0.0
2020-08-12,Вереск,45796.63,1225164,18380.46
2020-08-12,Клевер,0.0,0,0.0
2020-08-12,Ромашка,74132.3,1877180,24166.18
2020-08-12,Сирень,40321.41,1155715,0.0
2020-08-13,Вереск,46972.6,1277507,19243.41
2020-08-13,Клевер,0.0,0,0.0
2020-08-13,Ромашка,75542.5,1876503,24091.86
2020-08-13,Сирень,39980.59,1100955,0.0
2020-08-14,Сирень,35346.5,1002431,0.0
2020-08-14,Вереск,29619.2,800376,12064.36
2020-08-14,Клевер,0.0,0,0.0
2020-08-14,Ромашка,73777.4,1832781,23600.21
2020-08-15,Сирень,44390.99,1232183,0.0
2020-08-15,Ромашка,73369.6,1834265,23600.81
2020-08-15,Вереск,44784.58,1277290,17977.32
2020-08-15,Клевер,0.0,0,0.0
2020-08-16,Вереск,44404.27,1168346,17270.99
2020-08-16,Клевер,0.0,0,0.0
2020-08-16,Ромашка,77283.5,1913246,24235.57
2020-08-16,Сирень,45288.83,1266423,0.0
2020-08-17,Вереск,44049.85,1205477,17500.31
2020-08-17,Клевер,0.0,0,0.0
2020-08-17,Ромашка,75298.8,1878593,23951.33
2020-08-17,Сирень,43804.95,1223399,0.0
2020-08-18,Сирень,46135.16,1287478,0.0
2020-08-18,Ромашка,76950.3,1856514,23969.48
2020-08-18,Магнолия,10489.92,313981,0.0
2020-08-18,Клевер,0.0,0,0.0
2020-08-18,Вереск,46110.57,1244298,17952.36
2020-08-19,Вереск,40869.18,1134012,15581.21
2020-08-19,Клевер,0.0,0,0.0
2020-08-19,Магнолия,37628.76,1143604,0.0
2020-08-19,Ромашка,70361.0,1809444,23339.06
2020-08-19,Сирень,42992.08,1201314,0.0
2020-08-20,Вереск,43798.87,1241015,18198.02
2020-08-20,Клевер,0.0,0,0.0
2020-08-20,Магнолия,34504.36,1049891,0.0
2020-08-20,Ромашка,75211.6,1856613,23372.85
2020-08-20,Сирень,43585.47,1225083,0.0
2020-08-21,Магнолия,32425.5,964195,0.0
2020-08-21,Ромашка,69013.1,1801137,22476.46
2020-08-21,Вереск,31600.6,862519,12013.81
2020-08-21,Клевер,0.0,0,0.0
2020-08-21,Сирень,38630.54,1093210,0.0
2020-08-22,Сирень,41800.45,1183572,0.0
2020-08-22,Ромашка,70175.3,1772956,23324.99
2020-08-22,Клевер,0.0,0,0.0
2020-08-22,Магнолия,36047.42,1077309,0.0
2020-08-22,Вереск,29255.21,800778,11537.81
2020-08-23,Вереск,44146.36,1230740,17437.56
2020-08-23,Клевер,0.0,0,0.0
2020-08-23,Магнолия,36459.93,1108228,0.0
2020-08-23,Ромашка,71212.4,1788073,22643.47
2020-08-23,Сирень,41458.5,1177402,0.0
2020-08-24,Вереск,28413.81,792313,11612.44
2020-08-24,Клевер,0.0,0,0.0
2020-08-24,Магнолия,36938.29,1112015,0.0
2020-08-24,Ромашка,72693.6,1781189,22924.41
2020-08-24,Сирень,42394.29,1204879,0.0
2020-08-25,Сирень,43535.09,1215410,0.0
2020-08-25,Ромашка,66785.6,1661915,22899.77
2020-08-25,Магнолия,34051.64,1037550,0.0
2020-08-25,Клевер,0.0,0,0.0
2020-08-25,Вереск,30109.18,842466,11693.62
2020-08-26,Вереск,30027.6,819201,11825.15
2020-08-26,Клевер,0.0,0,0.0
2020-08-26,Магнолия,34097.43,1070170,0.0
2020-08-26,Ромашка,67840.4,1823444,22120.34
2020-08-26,Сирень,40316.06,1177546,0.0
2020-08-27,Вереск,42654.08,1231541,16985.41
2020-08-27,Клевер,0.0,0,0.0
2020-08-27,Магнолия,34539.65,1090408,0.0
2020-08-27,Ромашка,71017.8,1807213,22921.16
2020-08-27,Сирень,23233.16,699662,0.0
2020-08-28,Сирень,24675.54,687819,0.0
2020-08-28,Ромашка,69044.5,1836646,22424.95
2020-08-28,Магнолия,35228.98,1094813,0.0
2020-08-28,Клевер,0.0,0,0.0
2020-08-28,Вереск,41128.61,1156010,15878.27
2020-08-29,Вереск,45974.42,1218478,18206.45
2020-08-29,Клевер,0.0,0,0.0
2020-08-29,Магнолия,35613.2,1078835,0.0
2020-08-29,Ромашка,72464.9,1795300,23472.23
2020-08-29,Сирень,40188.95,1143386,0.0
2020-08-30,Вереск,29283.26,764299,11795.58
2020-08-30,Клевер,0.0,0,0.0
2020-08-30,Магнолия,34223.8,1052770,0.0
2020-08-30,Ромашка,56538.3,1426536,19699.32
2020-08-30,Сирень,29860.19,838930,0.0
2020-08-31,Сирень,29657.58,811239,0.0
2020-08-31,Ромашка,77867.5,1934150,23352.36
2020-08-31,Магнолия,23312.81,726414,0.0
2020-08-31,Клевер,0.0,0,0.0
2020-08-31,Вереск,42469.0,1121413,17179.67
2020-09-01,Вереск,44459.49,1188806,18103.44
2020-09-01,Клевер,0.0,0,0.0
2020-09-01,Магнолия,33578.53,1063712,0.0
2020-09-01,Ромашка,68571.8,1813473,23105.47
2020-09-01,Сирень,43789.31,1254890,0.0
2020-09-02,Вереск,25075.04,692860,9706.77
2020-09-02,Клевер,0.0,0,0.0
2020-09-02,Магнолия,11279.45,373743,0.0
2020-09-02,Ромашка,65702.0,1726279,22333.28
2020-09-02,Сирень,42113.14,1207172,0.0
2020-09-03,Сирень,42443.43,1235370,0.0
2020-09-03,Ромашка,62766.2,1649060,22534.13
2020-09-03,Клевер,0.0,0,0.0
2020-09-03,Вереск,41441.1,1126541,16515.91
2020-09-04,Вереск,47126.39,1296825,18261.28
2020-09-04,Клевер,0.0,0,0.0
2020-09-04,Магнолия,11372.83,359702,0.0
2020-09-04,Ромашка,67187.3,1716735,22576.11
2020-09-04,Сирень,30620.54,867773,0.0
2020-09-05,Вереск,43180.54,1172209,17960.91
2020-09-05,Клевер,0.0,0,0.0
2020-09-05,Магнолия,32793.18,1060974,0.0
2020-09-05,Ромашка,74820.0,1804290,24002.91
2020-09-05,Сирень,42646.17,1208576,0.0
2020-09-06,Магнолия,32734.97,1063020,0.0
2020-09-06,Сирень,42451.44,1195862,0.0
2020-09-06,Ромашка,72811.9,1869194,23751.59
2020-09-06,Вереск,32632.58,844431,12967.91
2020-09-06,Клевер,0.0,0,0.0
2020-09-07,Вереск,45496.91,1180717,17455.93
2020-09-07,Клевер,0.0,0,0.0
2020-09-07,Магнолия,32289.31,1021566,0.0
2020-09-07,Ромашка,65106.5,1715390,23009.85
2020-09-07,Сирень,42851.71,1236598,0.0
2020-09-08,Ромашка,69465.2,1723155,22693.16
2020-09-08,Магнолия,8751.08,281715,0.0
2020-09-08,Сирень,39289.66,1173721,0.0
2020-09-08,Вереск,43310.45,1193637,17691.3
2020-09-08,Клевер,0.0,0,0.0
2020-09-09,Сирень,38445.17,1078896,0.0
2020-09-09,Ромашка,68467.4,1730934,22007.35
2020-09-09,Вереск,43880.35,1174381,17205.6
2020-09-09,Клевер,0.0,0,0.0
2020-09-09,Магнолия,32485.86,1051726,0.0
2020-09-10,Вереск,43320.12,1144848,16941.86
2020-09-10,Клевер,0.0,0,0.0
2020-09-10,Магнолия,32808.71,1063583,0.0
2020-09-10,Ромашка,70942.7,1834142,22858.07
2020-09-10,Сирень,42879.94,1256525,0.0
2020-09-11,Сирень,46206.25,1355603,0.0
2020-09-11,Магнолия,32768.23,1041535,0.0
2020-09-11,Ромашка,67799.6,1807977,22669.63
2020-09-11,Вереск,45122.4,1278880,17836.34
2020-09-11,Клевер,0.0,0,0.0
2020-09-12,Вереск,43512.05,1282187,17686.3
2020-09-12,Клевер,0.0,0,0.0
2020-09-12,Магнолия,33286.53,1086563,0.0
2020-09-12,Ромашка,70710.8,1790472,22792.01
2020-09-12,Сирень,45649.11,1333602,0.0
2020-09-13,Ромашка,73953.1,1864421,23047.89
2020-09-13,Вереск,44703.26,1201112,17646.18
2020-09-13,Клевер,0.0,0,0.0
2020-09-13,Магнолия,5530.15,164143,0.0
2020-09-13,Сирень,44625.26,1327119,0.0
2020-09-14,Ромашка,72601.2,1848767,23088.74
2020-09-14,Магнолия,4603.79,156719,0.0
2020-09-14,Сирень,44495.86,1302755,0.0
2020-09-14,Вереск,46424.53,1256089,18367.5
2020-09-14,Клевер,0.0,0,0.0
2020-09-15,Магнолия,16306.34,536183,0.0
2020-09-15,Ромашка,70493.1,1838317,23260.3
2020-09-15,Вереск,41410.74,1118473,15918.34
2020-09-15,Клевер,0.0,0,0.0
2020-09-15,Сирень,44540.45,1311511,0.0
2020-09-16,Сирень,43731.97,1291785,0.0
